municipio,cod_ibge,transicao,periodo,area_ha
Barra Mansa,3300407,Pastagem_para_Floresta,2000-2010,244.59680193440585
Barra Mansa,3300407,Floresta_para_Agricultura,2000-2010,0.0
Barra Mansa,3300407,Floresta_para_Urbano,2000-2010,0.1654649898409843
Barra Mansa,3300407,Pastagem_para_Urbano,2000-2010,25.31632085889578
Barra Mansa,3300407,Agricultura_para_Urbano,2000-2010,37.14812871813774
Barra Mansa,3300407,VegNativa_para_Antropico,2000-2010,712.4248225725748
Barra Mansa,3300407,Antropico_para_VegNativa,2000-2010,1296.2442111957312
Barra Mansa,3300407,Pastagem_para_Agricultura,2000-2010,0.4962800145149231
Barra Mansa,3300407,Silvicultura_para_Floresta,2000-2010,0.8690125624923145
Barra Mansa,3300407,Floresta_para_Silvicultura,2000-2010,0.0828105434775352
Mendes,3302809,Floresta_para_Pastagem,2000-2010,15.277123680886096
Mendes,3302809,Pastagem_para_Floresta,2000-2010,6.954301080545958
Mendes,3302809,Floresta_para_Agricultura,2000-2010,0.0
Mendes,3302809,Floresta_para_Urbano,2000-2010,0.0
Mendes,3302809,Pastagem_para_Urbano,2000-2010,0.014605998116381
Mendes,3302809,Agricultura_para_Urbano,2000-2010,0.0
Mendes,3302809,VegNativa_para_Antropico,2000-2010,54.67570803428399
Mendes,3302809,Antropico_para_VegNativa,2000-2010,41.14652665508728
Mendes,3302809,Pastagem_para_Agricultura,2000-2010,0.0
Mendes,3302809,Silvicultura_para_Floresta,2000-2010,0.0
Mendes,3302809,Floresta_para_Silvicultura,2000-2010,0.0
Volta Redonda,3306305,Floresta_para_Pastagem,2000-2010,25.087601593984107
Volta Redonda,3306305,Pastagem_para_Floresta,2000-2010,98.95711871876436
Volta Redonda,3306305,Floresta_para_Agricultura,2000-2010,0.0
Volta Redonda,3306305,Floresta_para_Urbano,2000-2010,0.4136667400598526
Volta Redonda,3306305,Pastagem_para_Urbano,2000-2010,107.6263912320137
Volta Redonda,3306305,Agricultura_para_Urbano,2000-2010,32.43733064085245
Volta Redonda,3306305,VegNativa_para_Antropico,2000-2010,202.9316376508451
Volta Redonda,3306305,Antropico_para_VegNativa,2000-2010,575.3417148797242
Volta Redonda,3306305,Pastagem_para_Agricultura,2000-2010,0.0
Volta Redonda,3306305,Silvicultura_para_Floresta,2000-2010,52.94696254090352
Volta Redonda,3306305,Floresta_para_Silvicultura,2000-2010,21.362515926361084
Miguel Pereira,3302908,Floresta_para_Pastagem,2000-2010,19.61711175190468
Miguel Pereira,3302908,Pastagem_para_Floresta,2000-2010,4.447610952369138
Miguel Pereira,3302908,Floresta_para_Agricultura,2000-2010,0.0
Miguel Pereira,3302908,Floresta_para_Urbano,2000-2010,0.7450977712869644
Miguel Pereira,3302908,Pastagem_para_Urbano,2000-2010,33.355940074342136
Miguel Pereira,3302908,Agricultura_para_Urbano,2000-2010,43.29138336818592
Miguel Pereira,3302908,VegNativa_para_Antropico,2000-2010,77.32330384815441
Miguel Pereira,3302908,Antropico_para_VegNativa,2000-2010,64.34522922234792
Miguel Pereira,3302908,Pastagem_para_Agricultura,2000-2010,0.0
Miguel Pereira,3302908,Silvicultura_para_Floresta,2000-2010,0.0
Miguel Pereira,3302908,Floresta_para_Silvicultura,2000-2010,0.0
Valença,3306107,Floresta_para_Pastagem,2010-2020,504.3268188619438
Valença,3306107,Pastagem_para_Floresta,2010-2020,432.7855540420495
Valença,3306107,Floresta_para_Agricultura,2010-2020,0.0
Valença,3306107,Floresta_para_Urbano,2010-2020,0.829137921333313
Valença,3306107,Pastagem_para_Urbano,2010-2020,47.998371466994286
Valença,3306107,Agricultura_para_Urbano,2010-2020,26.944234661757942
Valença,3306107,VegNativa_para_Antropico,2010-2020,1616.7661456359074
Valença,3306107,Antropico_para_VegNativa,2010-2020,2406.093234282031
Valença,3306107,Pastagem_para_Agricultura,2010-2020,9.864905565977097
Valença,3306107,Silvicultura_para_Floresta,2010-2020,9.369102649390696
Valença,3306107,Floresta_para_Silvicultura,2010-2020,18.15403223782777
Pinheiral,3303955,Floresta_para_Pastagem,2010-2020,26.99349679201841
Pinheiral,3303955,Pastagem_para_Floresta,2010-2020,43.508653101792525
Pinheiral,3303955,Floresta_para_Agricultura,2010-2020,0.0
Pinheiral,3303955,Floresta_para_Urbano,2010-2020,4.053301937878132
Pinheiral,3303955,Pastagem_para_Urbano,2010-2020,73.05578608065844
Pinheiral,3303955,Agricultura_para_Urbano,2010-2020,17.542152635753155
Pinheiral,3303955,VegNativa_para_Antropico,2010-2020,85.4296670075725
Pinheiral,3303955,Antropico_para_VegNativa,2010-2020,192.28224454317603
Pinheiral,3303955,Pastagem_para_Agricultura,2010-2020,0.0
Pinheiral,3303955,Silvicultura_para_Floresta,2010-2020,0.0
Pinheiral,3303955,Floresta_para_Silvicultura,2010-2020,0.0
Rio Claro,3304409,Floresta_para_Pastagem,2010-2020,4.485848746200403
Rio Claro,3304409,Pastagem_para_Floresta,2010-2020,1.4879404306411743
Rio Claro,3304409,Floresta_para_Agricultura,2010-2020,0.0
Rio Claro,3304409,Floresta_para_Urbano,2010-2020,0.0
Rio Claro,3304409,Pastagem_para_Urbano,2010-2020,0.0
Rio Claro,3304409,Agricultura_para_Urbano,2010-2020,0.0
Rio Claro,3304409,VegNativa_para_Antropico,2010-2020,65.64057652024077
Rio Claro,3304409,Antropico_para_VegNativa,2010-2020,37.4988272155909
Rio Claro,3304409,Pastagem_para_Agricultura,2010-2020,0.0
Rio Claro,3304409,Silvicultura_para_Floresta,2010-2020,0.0
Rio Claro,3304409,Floresta_para_Silvicultura,2010-2020,0.0
Barra do Piraí,3300308,Floresta_para_Pastagem,2010-2020,289.55020857979264
Barra do Piraí,3300308,Pastagem_para_Floresta,2010-2020,250.82008904803035
Barra do Piraí,3300308,Floresta_para_Agricultura,2010-2020,0.0
Barra do Piraí,3300308,Floresta_para_Urbano,2010-2020,0.6626266688108444
Barra do Piraí,3300308,Pastagem_para_Urbano,2010-2020,64.15576882660389
Barra do Piraí,3300308,Agricultura_para_Urbano,2010-2020,67.10382135083861
Barra do Piraí,3300308,VegNativa_para_Antropico,2010-2020,792.9058251909473
Barra do Piraí,3300308,Antropico_para_VegNativa,2010-2020,1090.9481946137898
Barra do Piraí,3300308,Pastagem_para_Agricultura,2010-2020,8.44324816763401
Barra do Piraí,3300308,Silvicultura_para_Floresta,2010-2020,4.388885609805584
Barra do Piraí,3300308,Floresta_para_Silvicultura,2010-2020,3.7249114587903023
Vassouras,3306206,Floresta_para_Pastagem,2010-2020,225.04924221117707
Vassouras,3306206,Pastagem_para_Floresta,2010-2020,175.39130461341608
Vassouras,3306206,Floresta_para_Agricultura,2010-2020,0.082800805568695
Vassouras,3306206,Floresta_para_Urbano,2010-2020,0.1656111925840377
Vassouras,3306206,Pastagem_para_Urbano,2010-2020,27.49851458519697
Vassouras,3306206,Agricultura_para_Urbano,2010-2020,36.363103322684765
Vassouras,3306206,VegNativa_para_Antropico,2010-2020,914.5152741166308
Vassouras,3306206,Antropico_para_VegNativa,2010-2020,1080.3652545993818
Vassouras,3306206,Pastagem_para_Agricultura,2010-2020,56.88389415586112
Vassouras,3306206,Silvicultura_para_Floresta,2010-2020,9.536616161202684
Vassouras,3306206,Floresta_para_Silvicultura,2010-2020,0.1657056137919426
Rio das Flores,3304508,Floresta_para_Pastagem,2010-2020,168.55765941169332
Rio das Flores,3304508,Pastagem_para_Floresta,2010-2020,334.97612730331866
Rio das Flores,3304508,Floresta_para_Agricultura,2010-2020,0.0
Rio das Flores,3304508,Floresta_para_Urbano,2010-2020,0.0
Rio das Flores,3304508,Pastagem_para_Urbano,2010-2020,6.055054873228073
Rio das Flores,3304508,Agricultura_para_Urbano,2010-2020,6.553104631602764
Rio das Flores,3304508,VegNativa_para_Antropico,2010-2020,562.25777287603
Rio das Flores,3304508,Antropico_para_VegNativa,2010-2020,1616.611776851731
Rio das Flores,3304508,Pastagem_para_Agricultura,2010-2020,0.0
Rio das Flores,3304508,Silvicultura_para_Floresta,2010-2020,7.464749060571194
Rio das Flores,3304508,Floresta_para_Silvicultura,2010-2020,2.40566286444664
Porto Real,3304110,Floresta_para_Pastagem,2010-2020,11.667467742048055
Porto Real,3304110,Pastagem_para_Floresta,2010-2020,2.483598262071609
Porto Real,3304110,Floresta_para_Agricultura,2010-2020,0.0
Porto Real,3304110,Floresta_para_Urbano,2010-2020,0.0
Porto Real,3304110,Pastagem_para_Urbano,2010-2020,97.1189341545105
Porto Real,3304110,Agricultura_para_Urbano,2010-2020,41.97814713418484
Porto Real,3304110,VegNativa_para_Antropico,2010-2020,31.550434807761043
Porto Real,3304110,Antropico_para_VegNativa,2010-2020,29.23259346412093
Porto Real,3304110,Pastagem_para_Agricultura,2010-2020,10.429624930024149
Porto Real,3304110,Silvicultura_para_Floresta,2010-2020,0.0
Porto Real,3304110,Floresta_para_Silvicultura,2010-2020,0.0
Quatis,3304128,Floresta_para_Pastagem,2010-2020,47.55973768184582
Quatis,3304128,Pastagem_para_Floresta,2010-2020,12.317623966552464
Quatis,3304128,Floresta_para_Agricultura,2010-2020,0.0
Quatis,3304128,Floresta_para_Urbano,2010-2020,0.0
Quatis,3304128,Pastagem_para_Urbano,2010-2020,14.408500164747238
Quatis,3304128,Agricultura_para_Urbano,2010-2020,6.293741145905327
Quatis,3304128,VegNativa_para_Antropico,2010-2020,428.9858207796427
Quatis,3304128,Antropico_para_VegNativa,2010-2020,414.0024364447477
Quatis,3304128,Pastagem_para_Agricultura,2010-2020,0.0
Quatis,3304128,Silvicultura_para_Floresta,2010-2020,0.0
Quatis,3304128,Floresta_para_Silvicultura,2010-2020,0.0
Paraíba do Sul,3303708,Floresta_para_Pastagem,2010-2020,142.81648123799
Paraíba do Sul,3303708,Pastagem_para_Floresta,2010-2020,197.36854265227035
Paraíba do Sul,3303708,Floresta_para_Agricultura,2010-2020,0.0
Paraíba do Sul,3303708,Floresta_para_Urbano,2010-2020,0.0829345434904098
Paraíba do Sul,3303708,Pastagem_para_Urbano,2010-2020,48.522252418100834
Paraíba do Sul,3303708,Agricultura_para_Urbano,2010-2020,40.561817318201065
Paraíba do Sul,3303708,VegNativa_para_Antropico,2010-2020,583.975858385481
Paraíba do Sul,3303708,Antropico_para_VegNativa,2010-2020,1458.3754586272964
Paraíba do Sul,3303708,Pastagem_para_Agricultura,2010-2020,1.3312534306563584
Paraíba do Sul,3303708,Silvicultura_para_Floresta,2010-2020,2.406208910048008
Paraíba do Sul,3303708,Floresta_para_Silvicultura,2010-2020,1.0782682746648788
Resende,3304201,Floresta_para_Pastagem,2010-2020,201.83147271892017
Resende,3304201,Pastagem_para_Floresta,2010-2020,126.8485015129634
Resende,3304201,Floresta_para_Agricultura,2010-2020,0.0
Resende,3304201,Floresta_para_Urbano,2010-2020,0.3311270326375961
Resende,3304201,Pastagem_para_Urbano,2010-2020,317.4523054882884
Resende,3304201,Agricultura_para_Urbano,2010-2020,58.026457434717344
Resende,3304201,VegNativa_para_Antropico,2010-2020,1594.7737422701482
Resende,3304201,Antropico_para_VegNativa,2010-2020,1840.300457238537
Resende,3304201,Pastagem_para_Agricultura,2010-2020,12.73352866812664
Resende,3304201,Silvicultura_para_Floresta,2010-2020,25.03516439921131
Resende,3304201,Floresta_para_Silvicultura,2010-2020,285.55112746910135
Comendador Levy Gasparian,3300951,Floresta_para_Pastagem,2010-2020,72.5877255684897
Comendador Levy Gasparian,3300951,Pastagem_para_Floresta,2010-2020,31.3478753264336
Comendador Levy Gasparian,3300951,Floresta_para_Agricultura,2010-2020,0.0
Comendador Levy Gasparian,3300951,Floresta_para_Urbano,2010-2020,0.0
Comendador Levy Gasparian,3300951,Pastagem_para_Urbano,2010-2020,20.662651952575235
Comendador Levy Gasparian,3300951,Agricultura_para_Urbano,2010-2020,12.900555124762011
Comendador Levy Gasparian,3300951,VegNativa_para_Antropico,2010-2020,204.65970990202007
Comendador Levy Gasparian,3300951,Antropico_para_VegNativa,2010-2020,304.51126619039803
Comendador Levy Gasparian,3300951,Pastagem_para_Agricultura,2010-2020,1.240656144303434
Comendador Levy Gasparian,3300951,Silvicultura_para_Floresta,2010-2020,0.0
Comendador Levy Gasparian,3300951,Floresta_para_Silvicultura,2010-2020,0.0
Três Rios,3306008,Floresta_para_Pastagem,2010-2020,11.53888045043922
Três Rios,3306008,Pastagem_para_Floresta,2010-2020,19.501433350145817
Três Rios,3306008,Floresta_para_Agricultura,2010-2020,0.0
Três Rios,3306008,Floresta_para_Urbano,2010-2020,0.0829855874180793
Três Rios,3306008,Pastagem_para_Urbano,2010-2020,116.71295686311582
Três Rios,3306008,Agricultura_para_Urbano,2010-2020,49.52202972503854
Três Rios,3306008,VegNativa_para_Antropico,2010-2020,58.82672012915798
Três Rios,3306008,Antropico_para_VegNativa,2010-2020,223.32804607188
Três Rios,3306008,Pastagem_para_Agricultura,2010-2020,0.0
Três Rios,3306008,Silvicultura_para_Floresta,2010-2020,0.0
Três Rios,3306008,Floresta_para_Silvicultura,2010-2020,0.0
Paty do Alferes,3303856,Floresta_para_Pastagem,2010-2020,130.70997939477948
Paty do Alferes,3303856,Pastagem_para_Floresta,2010-2020,47.61032856957001
Paty do Alferes,3303856,Floresta_para_Agricultura,2010-2020,0.0
Paty do Alferes,3303856,Floresta_para_Urbano,2010-2020,0.4139845669269562
Paty do Alferes,3303856,Pastagem_para_Urbano,2010-2020,121.74002666026354
Paty do Alferes,3303856,Agricultura_para_Urbano,2010-2020,36.52622295109665
Paty do Alferes,3303856,VegNativa_para_Antropico,2010-2020,641.6884636871663
Paty do Alferes,3303856,Antropico_para_VegNativa,2010-2020,462.7035011201805
Paty do Alferes,3303856,Pastagem_para_Agricultura,2010-2020,9.038887823329253
Paty do Alferes,3303856,Silvicultura_para_Floresta,2010-2020,1.732171011847608
Paty do Alferes,3303856,Floresta_para_Silvicultura,2010-2020,4.887695997953415
Itatiaia,3302254,Floresta_para_Pastagem,2010-2020,12.333115056157112
Itatiaia,3302254,Pastagem_para_Floresta,2010-2020,2.648913227021694
Itatiaia,3302254,Floresta_para_Agricultura,2010-2020,0.0
Itatiaia,3302254,Floresta_para_Urbano,2010-2020,0.9931948035955428
Itatiaia,3302254,Pastagem_para_Urbano,2010-2020,175.54526582360268
Itatiaia,3302254,Agricultura_para_Urbano,2010-2020,43.54972766918294
Itatiaia,3302254,VegNativa_para_Antropico,2010-2020,207.80100200973888
Itatiaia,3302254,Antropico_para_VegNativa,2010-2020,299.5860847052406
Itatiaia,3302254,Pastagem_para_Agricultura,2010-2020,3.0625924691557884
Itatiaia,3302254,Silvicultura_para_Floresta,2010-2020,0.0828500166535377
Itatiaia,3302254,Floresta_para_Silvicultura,2010-2020,27.654560536146164
Piraí,3304003,Floresta_para_Pastagem,2010-2020,44.13920306642266
Piraí,3304003,Pastagem_para_Floresta,2010-2020,42.01962814351508
Piraí,3304003,Floresta_para_Agricultura,2010-2020,0.0
Piraí,3304003,Floresta_para_Urbano,2010-2020,0.0
Piraí,3304003,Pastagem_para_Urbano,2010-2020,35.06653871387243
Piraí,3304003,Agricultura_para_Urbano,2010-2020,14.307303071022034
Piraí,3304003,VegNativa_para_Antropico,2010-2020,117.83174625661442
Piraí,3304003,Antropico_para_VegNativa,2010-2020,233.3094622065624
Piraí,3304003,Pastagem_para_Agricultura,2010-2020,0.8271270990371704
Piraí,3304003,Silvicultura_para_Floresta,2010-2020,0.0
Piraí,3304003,Floresta_para_Silvicultura,2010-2020,0.0
Barra Mansa,3300407,Floresta_para_Pastagem,2010-2020,118.95569198414977
Barra Mansa,3300407,Pastagem_para_Floresta,2010-2020,30.05511209736852
Barra Mansa,3300407,Floresta_para_Agricultura,2010-2020,0.0
Barra Mansa,3300407,Floresta_para_Urbano,2010-2020,0.6618399024009705
Barra Mansa,3300407,Pastagem_para_Urbano,2010-2020,57.41094786673784
Barra Mansa,3300407,Agricultura_para_Urbano,2010-2020,107.14008051902056
Barra Mansa,3300407,VegNativa_para_Antropico,2010-2020,653.3988411602728
Barra Mansa,3300407,Antropico_para_VegNativa,2010-2020,675.1359518374297
Barra Mansa,3300407,Pastagem_para_Agricultura,2010-2020,5.046795345842838
Barra Mansa,3300407,Silvicultura_para_Floresta,2010-2020,3.727301545441151
Barra Mansa,3300407,Floresta_para_Silvicultura,2010-2020,7.949659757053151
Mendes,3302809,Floresta_para_Pastagem,2010-2020,4.833321270346642
Mendes,3302809,Pastagem_para_Floresta,2010-2020,10.853128857238618
Mendes,3302809,Floresta_para_Agricultura,2010-2020,0.0
Mendes,3302809,Floresta_para_Urbano,2010-2020,0.0
Mendes,3302809,Pastagem_para_Urbano,2010-2020,0.5793827548623085
Mendes,3302809,Agricultura_para_Urbano,2010-2020,0.0827690586447715
Mendes,3302809,VegNativa_para_Antropico,2010-2020,30.0518012956077
Mendes,3302809,Antropico_para_VegNativa,2010-2020,49.80179379784009
Mendes,3302809,Pastagem_para_Agricultura,2010-2020,0.0
Mendes,3302809,Silvicultura_para_Floresta,2010-2020,0.0
Mendes,3302809,Floresta_para_Silvicultura,2010-2020,0.0
Volta Redonda,3306305,Floresta_para_Pastagem,2010-2020,109.46750331258072
Volta Redonda,3306305,Pastagem_para_Floresta,2010-2020,11.392895833417482
Volta Redonda,3306305,Floresta_para_Agricultura,2010-2020,0.0
Volta Redonda,3306305,Floresta_para_Urbano,2010-2020,3.9719106182456017
Volta Redonda,3306305,Pastagem_para_Urbano,2010-2020,160.25093007832766
Volta Redonda,3306305,Agricultura_para_Urbano,2010-2020,100.97535887608926
Volta Redonda,3306305,VegNativa_para_Antropico,2010-2020,439.1427472266495
Volta Redonda,3306305,Antropico_para_VegNativa,2010-2020,176.4989771245449
Volta Redonda,3306305,Pastagem_para_Agricultura,2010-2020,0.0
Volta Redonda,3306305,Silvicultura_para_Floresta,2010-2020,28.980288073420525
Volta Redonda,3306305,Floresta_para_Silvicultura,2010-2020,12.670027269890491
Miguel Pereira,3302908,Floresta_para_Pastagem,2010-2020,1.9314103970048475
Miguel Pereira,3302908,Pastagem_para_Floresta,2010-2020,7.435589576147351
Miguel Pereira,3302908,Floresta_para_Agricultura,2010-2020,0.0
Miguel Pereira,3302908,Floresta_para_Urbano,2010-2020,1.076095387339592
Miguel Pereira,3302908,Pastagem_para_Urbano,2010-2020,29.33067152438795
Miguel Pereira,3302908,Agricultura_para_Urbano,2010-2020,35.17218243050225
Miguel Pereira,3302908,VegNativa_para_Antropico,2010-2020,36.21701084661717
Miguel Pereira,3302908,Antropico_para_VegNativa,2010-2020,90.0267710631969
Miguel Pereira,3302908,Pastagem_para_Agricultura,2010-2020,6.375479154288769
Miguel Pereira,3302908,Silvicultura_para_Floresta,2010-2020,0.0
Miguel Pereira,3302908,Floresta_para_Silvicultura,2010-2020,0.0
Valença,3306107,Floresta_para_Pastagem,2020-2023,133.64389966179928
Valença,3306107,Pastagem_para_Floresta,2020-2023,231.65676158444555
Valença,3306107,Floresta_para_Agricultura,2020-2023,0.0
Valença,3306107,Floresta_para_Urbano,2020-2023,0.0828506499528884
Valença,3306107,Pastagem_para_Urbano,2020-2023,15.91886755079031
Valença,3306107,Agricultura_para_Urbano,2020-2023,10.527763098478315
Valença,3306107,VegNativa_para_Antropico,2020-2023,439.315280537804
Valença,3306107,Antropico_para_VegNativa,2020-2023,2032.804363964206
Valença,3306107,Pastagem_para_Agricultura,2020-2023,0.0
Valença,3306107,Silvicultura_para_Floresta,2020-2023,0.0
Valença,3306107,Floresta_para_Silvicultura,2020-2023,7.958954967558384
Pinheiral,3303955,Floresta_para_Pastagem,2020-2023,5.708006694912911
Pinheiral,3303955,Pastagem_para_Floresta,2020-2023,10.276339651848756
Pinheiral,3303955,Floresta_para_Agricultura,2020-2023,0.0
Pinheiral,3303955,Floresta_para_Urbano,2020-2023,0.6620141789317131
Pinheiral,3303955,Pastagem_para_Urbano,2020-2023,3.22680177539587
Pinheiral,3303955,Agricultura_para_Urbano,2020-2023,6.2880988866090775
Pinheiral,3303955,VegNativa_para_Antropico,2020-2023,33.057757357201154
Pinheiral,3303955,Antropico_para_VegNativa,2020-2023,109.71968564619036
Pinheiral,3303955,Pastagem_para_Agricultura,2020-2023,0.0
Pinheiral,3303955,Silvicultura_para_Floresta,2020-2023,0.0
Pinheiral,3303955,Floresta_para_Silvicultura,2020-2023,0.0
Rio Claro,3304409,Floresta_para_Pastagem,2020-2023,0.6612794250249863
Rio Claro,3304409,Pastagem_para_Floresta,2020-2023,0.9715516924565912
Rio Claro,3304409,Floresta_para_Agricultura,2020-2023,0.0
Rio Claro,3304409,Floresta_para_Urbano,2020-2023,0.0
Rio Claro,3304409,Pastagem_para_Urbano,2020-2023,0.0
Rio Claro,3304409,Agricultura_para_Urbano,2020-2023,0.0
Rio Claro,3304409,VegNativa_para_Antropico,2020-2023,6.894045631149236
Rio Claro,3304409,Antropico_para_VegNativa,2020-2023,19.82605181146486
Rio Claro,3304409,Pastagem_para_Agricultura,2020-2023,0.0
Rio Claro,3304409,Silvicultura_para_Floresta,2020-2023,0.0
Rio Claro,3304409,Floresta_para_Silvicultura,2020-2023,0.0
Barra do Piraí,3300308,Floresta_para_Pastagem,2020-2023,56.29826972025867
Barra do Piraí,3300308,Pastagem_para_Floresta,2020-2023,143.30301241667246
Barra do Piraí,3300308,Floresta_para_Agricultura,2020-2023,0.0
Barra do Piraí,3300308,Floresta_para_Urbano,2020-2023,0.4140339121222496
Barra do Piraí,3300308,Pastagem_para_Urbano,2020-2023,14.13701282441616
Barra do Piraí,3300308,Agricultura_para_Urbano,2020-2023,14.65489473938942
Barra do Piraí,3300308,VegNativa_para_Antropico,2020-2023,327.42443283039563
Barra do Piraí,3300308,Antropico_para_VegNativa,2020-2023,874.3540342510332
Barra do Piraí,3300308,Pastagem_para_Agricultura,2020-2023,0.0
Barra do Piraí,3300308,Silvicultura_para_Floresta,2020-2023,0.0
Barra do Piraí,3300308,Floresta_para_Silvicultura,2020-2023,0.1656458526849746
Vassouras,3306206,Floresta_para_Pastagem,2020-2023,37.14293032303161
Vassouras,3306206,Pastagem_para_Floresta,2020-2023,129.8757815848963
Vassouras,3306206,Floresta_para_Agricultura,2020-2023,0.0
Vassouras,3306206,Floresta_para_Urbano,2020-2023,0.0
Vassouras,3306206,Pastagem_para_Urbano,2020-2023,8.366507917642593
Vassouras,3306206,Agricultura_para_Urbano,2020-2023,12.100962264660527
Vassouras,3306206,VegNativa_para_Antropico,2020-2023,235.454117273028
Vassouras,3306206,Antropico_para_VegNativa,2020-2023,1268.815054404385
Vassouras,3306206,Pastagem_para_Agricultura,2020-2023,0.08280049264431
Vassouras,3306206,Silvicultura_para_Floresta,2020-2023,0.0
Vassouras,3306206,Floresta_para_Silvicultura,2020-2023,0.4972682595252991
Rio das Flores,3304508,Floresta_para_Pastagem,2020-2023,51.886891931529135
Rio das Flores,3304508,Pastagem_para_Floresta,2020-2023,134.98062480571224
Rio das Flores,3304508,Floresta_para_Agricultura,2020-2023,0.0
Rio das Flores,3304508,Floresta_para_Urbano,2020-2023,0.0
Rio das Flores,3304508,Pastagem_para_Urbano,2020-2023,3.0691602677106857
Rio das Flores,3304508,Agricultura_para_Urbano,2020-2023,3.5671601071953773
Rio das Flores,3304508,VegNativa_para_Antropico,2020-2023,176.21833975253736
Rio das Flores,3304508,Antropico_para_VegNativa,2020-2023,1086.5511050874989
Rio das Flores,3304508,Pastagem_para_Agricultura,2020-2023,0.0
Rio das Flores,3304508,Silvicultura_para_Floresta,2020-2023,0.1658369526267051
Rio das Flores,3304508,Floresta_para_Silvicultura,2020-2023,6.439839264136904
Porto Real,3304110,Floresta_para_Pastagem,2020-2023,0.0827679485082626
Porto Real,3304110,Pastagem_para_Floresta,2020-2023,0.1655800640583038
Porto Real,3304110,Floresta_para_Agricultura,2020-2023,0.0
Porto Real,3304110,Floresta_para_Urbano,2020-2023,0.0
Porto Real,3304110,Pastagem_para_Urbano,2020-2023,21.360125735402107
Porto Real,3304110,Agricultura_para_Urbano,2020-2023,11.260000929236412
Porto Real,3304110,VegNativa_para_Antropico,2020-2023,5.514892996876847
Porto Real,3304110,Antropico_para_VegNativa,2020-2023,35.69315046910562
Porto Real,3304110,Pastagem_para_Agricultura,2020-2023,0.0
Porto Real,3304110,Silvicultura_para_Floresta,2020-2023,0.0
Porto Real,3304110,Floresta_para_Silvicultura,2020-2023,0.0
Quatis,3304128,Floresta_para_Pastagem,2020-2023,6.049350172281265
Quatis,3304128,Pastagem_para_Floresta,2020-2023,14.664271637797356
Quatis,3304128,Floresta_para_Agricultura,2020-2023,0.0
Quatis,3304128,Floresta_para_Urbano,2020-2023,0.0828694030642509
Quatis,3304128,Pastagem_para_Urbano,2020-2023,1.2420715913176537
Quatis,3304128,Agricultura_para_Urbano,2020-2023,3.644336462020874
Quatis,3304128,VegNativa_para_Antropico,2020-2023,107.6031721201013
Quatis,3304128,Antropico_para_VegNativa,2020-2023,412.9714107997862
Quatis,3304128,Pastagem_para_Agricultura,2020-2023,0.0
Quatis,3304128,Silvicultura_para_Floresta,2020-2023,0.0
Quatis,3304128,Floresta_para_Silvicultura,2020-2023,0.0
Paraíba do Sul,3303708,Floresta_para_Pastagem,2020-2023,74.59528857481246
Paraíba do Sul,3303708,Pastagem_para_Floresta,2020-2023,96.9379978658814
Paraíba do Sul,3303708,Floresta_para_Agricultura,2020-2023,0.0
Paraíba do Sul,3303708,Floresta_para_Urbano,2020-2023,0.0
Paraíba do Sul,3303708,Pastagem_para_Urbano,2020-2023,6.054558515548706
Paraíba do Sul,3303708,Agricultura_para_Urbano,2020-2023,4.2302690371871
Paraíba do Sul,3303708,VegNativa_para_Antropico,2020-2023,232.6758200935581
Paraíba do Sul,3303708,Antropico_para_VegNativa,2020-2023,1070.2786734747244
Paraíba do Sul,3303708,Pastagem_para_Agricultura,2020-2023,0.0
Paraíba do Sul,3303708,Silvicultura_para_Floresta,2020-2023,0.0
Paraíba do Sul,3303708,Floresta_para_Silvicultura,2020-2023,1.2748201584991286
Resende,3304201,Floresta_para_Pastagem,2020-2023,90.241625842043
Resende,3304201,Pastagem_para_Floresta,2020-2023,29.367827827614896
Resende,3304201,Floresta_para_Agricultura,2020-2023,0.0
Resende,3304201,Floresta_para_Urbano,2020-2023,0.4141003862023353
Resende,3304201,Pastagem_para_Urbano,2020-2023,19.78187995404005
Resende,3304201,Agricultura_para_Urbano,2020-2023,18.12702401727438
Resende,3304201,VegNativa_para_Antropico,2020-2023,599.3721424891669
Resende,3304201,Antropico_para_VegNativa,2020-2023,955.040758424559
Resende,3304201,Pastagem_para_Agricultura,2020-2023,0.4931679530763158
Resende,3304201,Silvicultura_para_Floresta,2020-2023,0.0
Resende,3304201,Floresta_para_Silvicultura,2020-2023,0.0828073993325233
Comendador Levy Gasparian,3300951,Floresta_para_Pastagem,2020-2023,36.029604241251945
Comendador Levy Gasparian,3300951,Pastagem_para_Floresta,2020-2023,11.201184209918274
Comendador Levy Gasparian,3300951,Floresta_para_Agricultura,2020-2023,0.0
Comendador Levy Gasparian,3300951,Floresta_para_Urbano,2020-2023,0.0
Comendador Levy Gasparian,3300951,Pastagem_para_Urbano,2020-2023,2.1586011424660683
Comendador Levy Gasparian,3300951,Agricultura_para_Urbano,2020-2023,2.6633741802736823
Comendador Levy Gasparian,3300951,VegNativa_para_Antropico,2020-2023,62.70985352887827
Comendador Levy Gasparian,3300951,Antropico_para_VegNativa,2020-2023,180.69594614274945
Comendador Levy Gasparian,3300951,Pastagem_para_Agricultura,2020-2023,0.0
Comendador Levy Gasparian,3300951,Silvicultura_para_Floresta,2020-2023,0.0
Comendador Levy Gasparian,3300951,Floresta_para_Silvicultura,2020-2023,0.0
Três Rios,3306008,Floresta_para_Pastagem,2020-2023,3.4021236449480057
